Participant ID,Trial,Timestamp,Hue,Saturation,Value,Path,Timbre Class,Mode,Volume,Tempo,Rhythmic Regularity,Dynamic Variation,Trial Duration,Confidence,Comments
32090669,11,2023-03-22 16:45:31.516 UTC,30,1.0,1.0,M175.267 51.473C234.994 23.62 364.569 65.648 411.389 39.137C457.024 13.296 516.106 90.326 533.261 122.115C550.415 153.905 514.687 193.406 514.316 229.874C513.925 268.232 555.96 320.852 530.917 352.26C505.874 383.669 415.317 431.319 364.057 418.327C312.797 405.335 275.195 309.652 223.356 274.307C172.839 239.864 61.038 243.396 53.024 206.257C45.009 169.118 115.683 79.26 175.267 51.473Z,Woodwind,Chromatic,Quiet,Slow,Regular,0.0,75046,Unsure,
32090669,12,2023-03-22 16:46:46.563 UTC,75,0.8,1.0,M503.224 25.171C483.513 4.698 367.731 137.707 367.731 137.707C367.731 137.707 245.971 95.354 162.804 66.425C145.273 60.326 125.872 63.113 110.766 73.9C95.66 84.686 86.726 102.132 86.804 120.694C87.285 231.814 90.634 419.906 107.688 433.517C132.003 452.922 290.718 291.048 290.718 291.048C338.103 305.473 389.428 350.258 441.496 383.293C457.567 393.473 477.915 394.063 494.549 384.831C511.182 375.599 521.446 358.02 521.309 338.996C520.496 228.043 517.067 39.548 503.224 25.171Z,Bowed Strings,Chromatic,Loud,Fast,Syncopated,1.0,45565,Slightly Confident,
32090669,13,2023-03-22 16:47:32.130 UTC,190,0.4810126582278481,0.9875,M158.908 133.606C259.852 101.318 362.932 102.752 467.857 133.289L467.693 198.587C438.868 202.607 421.009 215.022 423.583 243.077C428.838 263.31 440.442 272.345 455.865 274.648C406.076 295.26 380.338 320.198 380.88 349.862C332.727 384.998 291.914 379.858 255.555 350.266C253.487 301.947 283.823 273.664 342.639 262.991C299.114 233.299 248.974 237.263 194.5 263.277C188.963 255.356 189.947 247.012 218.835 236.864C195.306 213.56 172.09 217.291 149.072 238.209C120.776 196.421 132.269 163.354 158.908 133.606Z,Bowed Strings,Natural Minor,Quiet,Fast,Regular,0.33,41899,Slightly Unsure,
32090669,14,2023-03-22 16:48:14.030 UTC,45,1.0,1.0,M175.267 51.473L411.389 39.137L533.261 122.115L514.316 229.874L530.917 352.26L364.057 418.327L223.356 274.307L53.024 206.257L175.267 51.473Z,Bowed Strings,Natural Minor,Quiet,Moderate,Regular,0.0,62057,Slightly Unsure,
32090669,15,2023-03-22 16:49:16.088 UTC,275,0.8,1.0,M510.535 142.605C490.824 122.133 370.926 186.166 370.926 186.166C370.926 186.166 234.914 166.311 151.91 154.195C135.569 151.809 118.995 156.601 106.449 167.339C93.903 178.077 86.609 193.713 86.443 210.226C86.005 252.838 88.497 302.509 101.852 313.168C126.168 332.573 291.877 252.141 291.877 252.141C345.28 268.398 400.095 283.302 457.104 296.103C472.122 299.431 487.844 295.934 500.036 286.555C512.229 277.175 519.64 262.876 520.274 247.506C522.036 205.078 521.614 154.113 510.535 142.605Z,Brass,Major,Quiet,Moderate,Irregular,0.0,25676,Slightly Unsure,
67029259,1,2023-03-22 20:40:42.730 UTC,0,1.0,1.0,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Brass,Major,Medium,Moderate,Regular,0.67,96591,Slightly Confident,
67029259,2,2023-03-22 20:42:19.336 UTC,80,0.18181818,0.44,M518.139 372.166C567.198 349.878 570.102 312.547 549.83 267.662C578.69 68.71 493.791 4.145 312.382 53.592C153.501 8.489 64.716 65.003 76.741 267.662C56.444 313.163 65.201 348.623 108.432 372.166C243.606 413.49 380.094 415.91 518.139 372.166Z,Chromatic Percussion,Minor Pentatonic,Quiet,Slow,Regular,0.0,137959,Unsure,
67029259,3,2023-03-22 20:44:37.296 UTC,0,0.18181818,0.55,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Chromatic Percussion,Minor Pentatonic,Quiet,Slow,Regular,0.0,74241,Slightly Confident,
67029259,4,2023-03-22 20:45:51.538 UTC,190,0.88888888,0.9,M66.073 65.693L555.305 65.693L555.305 170.597L485.886 240.015L536.341 290.47L417.532 409.278L219.732 409.278L357.63 271.381L121.201 271.381L161.854 230.728L50.241 230.728L66.073 65.693Z,Plucked Strings,Chromatic,Loud,Fast,Syncopated,0.67,46017,Confident,
67029259,5,2023-03-22 20:46:37.556 UTC,80,0.18181818,0.55,M518.139 372.166C538.9 340.393 549.83 304.35 549.83 267.662C549.83 152.307 413.93 86.748 312.382 53.592C198.107 90.161 76.741 152.307 76.741 267.662C76.741 304.35 87.67 340.393 108.432 372.166C237.704 406.387 374.244 406.618 518.139 372.166Z,Woodwind,Major,Quiet,Slow,Regular,0.0,63416,Slightly Unsure,
67029259,6,2023-03-22 20:47:40.973 UTC,15,1.0,1.0,M175.267 51.473C219.079 42.219 259.603 139.625 315.894 150.733C375.56 162.507 500.19 108.925 533.261 122.115C566.331 135.306 514.687 193.406 514.316 229.874C513.925 268.232 555.96 320.852 530.917 352.26C505.874 383.669 415.317 431.319 364.057 418.327C312.797 405.335 275.195 309.652 223.356 274.307C172.839 239.864 61.038 243.396 53.024 206.257C45.009 169.118 131.455 60.727 175.267 51.473Z,Brass,Minor Pentatonic,Medium,Slow,Regular,0.0,62366,Confident,
67029259,7,2023-03-22 20:48:43.341 UTC,190,0.2,1.0,M66.073 65.693C217.246 14.818 381.117 18.207 555.305 65.693L555.305 170.597C505.198 174.771 483.155 198.682 485.886 240.015C494.348 271.282 513.763 283.61 536.341 290.47C441.255 327.395 418.511 367.812 417.532 409.278C337.045 466.78 273.604 456.935 219.732 409.278C214.028 326.819 274.634 291.193 357.63 271.381C310.32 236.473 252.712 230.639 186.931 247.878C165.838 253.406 125.38 274.239 121.201 271.381C117.021 268.522 112.184 236.947 161.854 230.728C128.597 194.027 90.761 199.904 50.241 230.728C6.694 166.871 23.418 113.933 66.073 65.693Z,Chromatic Percussion,Natural Minor,Medium,Moderate,Regular,0.0,53046,Slightly Confident,
67029259,8,2023-03-22 20:49:36.388 UTC,80,0.125,0.64,M527.918 413.935C564.606 413.935 563.326 305.18 563.326 268.492C563.326 153.137 437.86 24.036 312.901 24.036C179.784 24.036 62.757 152.307 62.757 267.662C62.757 304.35 51.964 417.366 106.15 417.366C189.688 417.366 268.743 425.777 318.051 268.788C352.676 429.654 456.576 413.935 527.918 413.935Z,Woodwind,Chromatic,Medium,Moderate,Regular,0.33,55220,Unsure,
67029259,9,2023-03-22 20:50:31.608 UTC,350,0.5,0.8,M380.716 25.891C361.005 5.419 337.34 140.652 337.34 140.652C337.34 140.652 337.339 140.651 337.338 140.649C322.648 123.395 298.803 117.051 277.481 124.724C256.16 132.398 241.825 152.481 241.498 175.139C239.933 285.629 240.983 421.684 255.251 433.071C279.566 452.476 309.074 292.096 309.074 292.096C347.815 303.89 344.639 303.958 345.999 303.929C369.647 303.487 388.811 284.613 389.616 260.976C392.226 183.337 394.984 40.71 380.716 25.891Z,Bowed Strings,Major,Medium,Moderate,Regular,0.0,62647,Slightly Confident,
67029259,10,2023-03-22 20:51:34.256 UTC,0,0.5,1.0,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Woodwind,Minor Pentatonic,Loud,Fast,Regular,0.33,43683,Unsure,
67029259,11,2023-03-22 20:52:17.940 UTC,30,1.0,1.0,M175.267 51.473C234.994 23.62 364.569 65.648 411.389 39.137C457.024 13.296 516.106 90.326 533.261 122.115C550.415 153.905 514.687 193.406 514.316 229.874C513.925 268.232 555.96 320.852 530.917 352.26C505.874 383.669 415.317 431.319 364.057 418.327C312.797 405.335 275.195 309.652 223.356 274.307C172.839 239.864 61.038 243.396 53.024 206.257C45.009 169.118 115.683 79.26 175.267 51.473Z,Brass,Natural Minor,Loud,Moderate,Regular,0.33,40671,Slightly Confident,
67029259,12,2023-03-22 20:52:58.612 UTC,75,0.8,1.0,M503.224 25.171C483.513 4.698 367.731 137.707 367.731 137.707C367.731 137.707 245.971 95.354 162.804 66.425C145.273 60.326 125.872 63.113 110.766 73.9C95.66 84.686 86.726 102.132 86.804 120.694C87.285 231.814 90.634 419.906 107.688 433.517C132.003 452.922 290.718 291.048 290.718 291.048C338.103 305.473 389.428 350.258 441.496 383.293C457.567 393.473 477.915 394.063 494.549 384.831C511.182 375.599 521.446 358.02 521.309 338.996C520.496 228.043 517.067 39.548 503.224 25.171Z,Woodwind,Minor Pentatonic,Medium,Moderate,Regular,0.33,44665,Slightly Unsure,
67029259,13,2023-03-22 20:53:43.278 UTC,190,0.4810126582278481,0.9875,M158.908 133.606C259.852 101.318 362.932 102.752 467.857 133.289L467.693 198.587C438.868 202.607 421.009 215.022 423.583 243.077C428.838 263.31 440.442 272.345 455.865 274.648C406.076 295.26 380.338 320.198 380.88 349.862C332.727 384.998 291.914 379.858 255.555 350.266C253.487 301.947 283.823 273.664 342.639 262.991C299.114 233.299 248.974 237.263 194.5 263.277C188.963 255.356 189.947 247.012 218.835 236.864C195.306 213.56 172.09 217.291 149.072 238.209C120.776 196.421 132.269 163.354 158.908 133.606Z,Bowed Strings,Minor Pentatonic,Loud,Fast,Regular,0.33,50138,Slightly Confident,
67029259,14,2023-03-22 20:54:33.416 UTC,45,1.0,1.0,M175.267 51.473L411.389 39.137L533.261 122.115L514.316 229.874L530.917 352.26L364.057 418.327L223.356 274.307L53.024 206.257L175.267 51.473Z,Brass,Minor Pentatonic,Loud,Moderate,Regular,0.33,56663,Slightly Unsure,
67029259,15,2023-03-22 20:55:30.080 UTC,275,0.8,1.0,M510.535 142.605C490.824 122.133 370.926 186.166 370.926 186.166C370.926 186.166 234.914 166.311 151.91 154.195C135.569 151.809 118.995 156.601 106.449 167.339C93.903 178.077 86.609 193.713 86.443 210.226C86.005 252.838 88.497 302.509 101.852 313.168C126.168 332.573 291.877 252.141 291.877 252.141C345.28 268.398 400.095 283.302 457.104 296.103C472.122 299.431 487.844 295.934 500.036 286.555C512.229 277.175 519.64 262.876 520.274 247.506C522.036 205.078 521.614 154.113 510.535 142.605Z,Bowed Strings,Natural Minor,Medium,Moderate,Regular,0.67,31560,Slightly Unsure,
54043929,1,2023-03-25 15:42:09.364 UTC,0,1.0,1.0,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Bowed Strings,Major,Medium,Moderate,Irregular,0.33,95429,Slightly Confident,
54043929,2,2023-03-25 15:43:44.794 UTC,80,0.18181818,0.44,M518.139 372.166C567.198 349.878 570.102 312.547 549.83 267.662C578.69 68.71 493.791 4.145 312.382 53.592C153.501 8.489 64.716 65.003 76.741 267.662C56.444 313.163 65.201 348.623 108.432 372.166C243.606 413.49 380.094 415.91 518.139 372.166Z,Bowed Strings,Chromatic,Loud,Slow,Regular,0.0,232307,Confident,
54043929,3,2023-03-25 15:47:37.102 UTC,0,0.18181818,0.55,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Bowed Strings,Natural Minor,Medium,Moderate,Regular,0.0,78794,Confident,
54043929,4,2023-03-25 15:48:55.896 UTC,190,0.88888888,0.9,M66.073 65.693L555.305 65.693L555.305 170.597L485.886 240.015L536.341 290.47L417.532 409.278L219.732 409.278L357.63 271.381L121.201 271.381L161.854 230.728L50.241 230.728L66.073 65.693Z,Bowed Strings,Natural Minor,Medium,Fast,Syncopated,0.33,60446,Confident,
54043929,5,2023-03-25 15:49:56.344 UTC,80,0.18181818,0.55,M518.139 372.166C538.9 340.393 549.83 304.35 549.83 267.662C549.83 152.307 413.93 86.748 312.382 53.592C198.107 90.161 76.741 152.307 76.741 267.662C76.741 304.35 87.67 340.393 108.432 372.166C237.704 406.387 374.244 406.618 518.139 372.166Z,Bowed Strings,Major,Medium,Moderate,Regular,0.33,64660,Confident,
54043929,6,2023-03-25 15:51:01.005 UTC,15,1.0,1.0,M175.267 51.473C219.079 42.219 259.603 139.625 315.894 150.733C375.56 162.507 500.19 108.925 533.261 122.115C566.331 135.306 514.687 193.406 514.316 229.874C513.925 268.232 555.96 320.852 530.917 352.26C505.874 383.669 415.317 431.319 364.057 418.327C312.797 405.335 275.195 309.652 223.356 274.307C172.839 239.864 61.038 243.396 53.024 206.257C45.009 169.118 131.455 60.727 175.267 51.473Z,Brass,Natural Minor,Medium,Slow,Syncopated,0.0,65597,Confident,
54043929,7,2023-03-25 15:52:06.603 UTC,190,0.2,1.0,M66.073 65.693C217.246 14.818 381.117 18.207 555.305 65.693L555.305 170.597C505.198 174.771 483.155 198.682 485.886 240.015C494.348 271.282 513.763 283.61 536.341 290.47C441.255 327.395 418.511 367.812 417.532 409.278C337.045 466.78 273.604 456.935 219.732 409.278C214.028 326.819 274.634 291.193 357.63 271.381C310.32 236.473 252.712 230.639 186.931 247.878C165.838 253.406 125.38 274.239 121.201 271.381C117.021 268.522 112.184 236.947 161.854 230.728C128.597 194.027 90.761 199.904 50.241 230.728C6.694 166.871 23.418 113.933 66.073 65.693Z,Plucked Strings,Natural Minor,Medium,Fast,Syncopated,0.33,101890,Slightly Confident,
54043929,8,2023-03-25 15:53:48.495 UTC,80,0.125,0.64,M527.918 413.935C564.606 413.935 563.326 305.18 563.326 268.492C563.326 153.137 437.86 24.036 312.901 24.036C179.784 24.036 62.757 152.307 62.757 267.662C62.757 304.35 51.964 417.366 106.15 417.366C189.688 417.366 268.743 425.777 318.051 268.788C352.676 429.654 456.576 413.935 527.918 413.935Z,Brass,Chromatic,Loud,Slow,Regular,0.0,106757,Confident,
54043929,9,2023-03-25 15:55:35.253 UTC,350,0.5,0.8,M380.716 25.891C361.005 5.419 337.34 140.652 337.34 140.652C337.34 140.652 337.339 140.651 337.338 140.649C322.648 123.395 298.803 117.051 277.481 124.724C256.16 132.398 241.825 152.481 241.498 175.139C239.933 285.629 240.983 421.684 255.251 433.071C279.566 452.476 309.074 292.096 309.074 292.096C347.815 303.89 344.639 303.958 345.999 303.929C369.647 303.487 388.811 284.613 389.616 260.976C392.226 183.337 394.984 40.71 380.716 25.891Z,Bowed Strings,Natural Minor,Medium,Fast,Regular,0.33,95126,Slightly Confident,
54043929,10,2023-03-25 15:57:10.381 UTC,0,0.5,1.0,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Plucked Strings,Natural Minor,Medium,Fast,Syncopated,0.33,94266,Slightly Confident,
54043929,11,2023-03-25 15:58:44.648 UTC,30,1.0,1.0,M175.267 51.473C234.994 23.62 364.569 65.648 411.389 39.137C457.024 13.296 516.106 90.326 533.261 122.115C550.415 153.905 514.687 193.406 514.316 229.874C513.925 268.232 555.96 320.852 530.917 352.26C505.874 383.669 415.317 431.319 364.057 418.327C312.797 405.335 275.195 309.652 223.356 274.307C172.839 239.864 61.038 243.396 53.024 206.257C45.009 169.118 115.683 79.26 175.267 51.473Z,Bowed Strings,Natural Minor,Loud,Fast,Regular,0.0,66982,Confident,
54043929,12,2023-03-25 15:59:51.630 UTC,75,0.8,1.0,M503.224 25.171C483.513 4.698 367.731 137.707 367.731 137.707C367.731 137.707 245.971 95.354 162.804 66.425C145.273 60.326 125.872 63.113 110.766 73.9C95.66 84.686 86.726 102.132 86.804 120.694C87.285 231.814 90.634 419.906 107.688 433.517C132.003 452.922 290.718 291.048 290.718 291.048C338.103 305.473 389.428 350.258 441.496 383.293C457.567 393.473 477.915 394.063 494.549 384.831C511.182 375.599 521.446 358.02 521.309 338.996C520.496 228.043 517.067 39.548 503.224 25.171Z,Woodwind,Major,Loud,Fast,Syncopated,0.33,55187,Confident,
54043929,13,2023-03-25 16:00:46.818 UTC,190,0.4810126582278481,0.9875,M158.908 133.606C259.852 101.318 362.932 102.752 467.857 133.289L467.693 198.587C438.868 202.607 421.009 215.022 423.583 243.077C428.838 263.31 440.442 272.345 455.865 274.648C406.076 295.26 380.338 320.198 380.88 349.862C332.727 384.998 291.914 379.858 255.555 350.266C253.487 301.947 283.823 273.664 342.639 262.991C299.114 233.299 248.974 237.263 194.5 263.277C188.963 255.356 189.947 247.012 218.835 236.864C195.306 213.56 172.09 217.291 149.072 238.209C120.776 196.421 132.269 163.354 158.908 133.606Z,Plucked Strings,Natural Minor,Medium,Moderate,Syncopated,0.33,143357,Confident,
54043929,14,2023-03-25 16:03:10.177 UTC,45,1.0,1.0,M175.267 51.473L411.389 39.137L533.261 122.115L514.316 229.874L530.917 352.26L364.057 418.327L223.356 274.307L53.024 206.257L175.267 51.473Z,Bowed Strings,Major,Medium,Slow,Regular,1.0,220245,Confident,
54043929,15,2023-03-25 16:06:50.423 UTC,275,0.8,1.0,M510.535 142.605C490.824 122.133 370.926 186.166 370.926 186.166C370.926 186.166 234.914 166.311 151.91 154.195C135.569 151.809 118.995 156.601 106.449 167.339C93.903 178.077 86.609 193.713 86.443 210.226C86.005 252.838 88.497 302.509 101.852 313.168C126.168 332.573 291.877 252.141 291.877 252.141C345.28 268.398 400.095 283.302 457.104 296.103C472.122 299.431 487.844 295.934 500.036 286.555C512.229 277.175 519.64 262.876 520.274 247.506C522.036 205.078 521.614 154.113 510.535 142.605Z,Bowed Strings,Major,Medium,Fast,Syncopated,0.33,46794,Confident,
82451680,1,2023-03-25 17:07:02.045 UTC,0,1.0,1.0,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Bowed Strings,Natural Minor,Quiet,Fast,Irregular,0.33,83217,Slightly Unsure,
82451680,2,2023-03-25 17:08:25.263 UTC,80,0.18181818,0.44,M518.139 372.166C567.198 349.878 570.102 312.547 549.83 267.662C578.69 68.71 493.791 4.145 312.382 53.592C153.501 8.489 64.716 65.003 76.741 267.662C56.444 313.163 65.201 348.623 108.432 372.166C243.606 413.49 380.094 415.91 518.139 372.166Z,Bowed Strings,Natural Minor,Quiet,Slow,Irregular,0.33,59456,Slightly Unsure,
82451680,3,2023-03-25 17:09:24.719 UTC,0,0.18181818,0.55,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Woodwind,Natural Minor,Quiet,Slow,Syncopated,0.67,70464,Slightly Confident,
82451680,4,2023-03-25 17:10:35.184 UTC,190,0.88888888,0.9,M66.073 65.693L555.305 65.693L555.305 170.597L485.886 240.015L536.341 290.47L417.532 409.278L219.732 409.278L357.63 271.381L121.201 271.381L161.854 230.728L50.241 230.728L66.073 65.693Z,Bowed Strings,Natural Minor,Quiet,Fast,Syncopated,0.33,58499,Slightly Confident,
82451680,5,2023-03-25 17:11:33.684 UTC,80,0.18181818,0.55,M518.139 372.166C538.9 340.393 549.83 304.35 549.83 267.662C549.83 152.307 413.93 86.748 312.382 53.592C198.107 90.161 76.741 152.307 76.741 267.662C76.741 304.35 87.67 340.393 108.432 372.166C237.704 406.387 374.244 406.618 518.139 372.166Z,Woodwind,Minor Pentatonic,Quiet,Slow,Irregular,0.33,117272,Slightly Unsure,
82451680,6,2023-03-25 17:13:30.957 UTC,15,1.0,1.0,M175.267 51.473C219.079 42.219 259.603 139.625 315.894 150.733C375.56 162.507 500.19 108.925 533.261 122.115C566.331 135.306 514.687 193.406 514.316 229.874C513.925 268.232 555.96 320.852 530.917 352.26C505.874 383.669 415.317 431.319 364.057 418.327C312.797 405.335 275.195 309.652 223.356 274.307C172.839 239.864 61.038 243.396 53.024 206.257C45.009 169.118 131.455 60.727 175.267 51.473Z,Brass,Natural Minor,Medium,Fast,Irregular,1.0,115236,Slightly Confident,
82451680,7,2023-03-25 17:15:26.194 UTC,190,0.2,1.0,M66.073 65.693C217.246 14.818 381.117 18.207 555.305 65.693L555.305 170.597C505.198 174.771 483.155 198.682 485.886 240.015C494.348 271.282 513.763 283.61 536.341 290.47C441.255 327.395 418.511 367.812 417.532 409.278C337.045 466.78 273.604 456.935 219.732 409.278C214.028 326.819 274.634 291.193 357.63 271.381C310.32 236.473 252.712 230.639 186.931 247.878C165.838 253.406 125.38 274.239 121.201 271.381C117.021 268.522 112.184 236.947 161.854 230.728C128.597 194.027 90.761 199.904 50.241 230.728C6.694 166.871 23.418 113.933 66.073 65.693Z,Brass,Natural Minor,Loud,Fast,Regular,0.67,56488,Slightly Confident,
82451680,8,2023-03-25 17:16:22.683 UTC,80,0.125,0.64,M527.918 413.935C564.606 413.935 563.326 305.18 563.326 268.492C563.326 153.137 437.86 24.036 312.901 24.036C179.784 24.036 62.757 152.307 62.757 267.662C62.757 304.35 51.964 417.366 106.15 417.366C189.688 417.366 268.743 425.777 318.051 268.788C352.676 429.654 456.576 413.935 527.918 413.935Z,Brass,Minor Pentatonic,Quiet,Moderate,Syncopated,0.33,45956,Slightly Confident,
82451680,9,2023-03-25 17:17:08.641 UTC,350,0.5,0.8,M380.716 25.891C361.005 5.419 337.34 140.652 337.34 140.652C337.34 140.652 337.339 140.651 337.338 140.649C322.648 123.395 298.803 117.051 277.481 124.724C256.16 132.398 241.825 152.481 241.498 175.139C239.933 285.629 240.983 421.684 255.251 433.071C279.566 452.476 309.074 292.096 309.074 292.096C347.815 303.89 344.639 303.958 345.999 303.929C369.647 303.487 388.811 284.613 389.616 260.976C392.226 183.337 394.984 40.71 380.716 25.891Z,Brass,Natural Minor,Medium,Fast,Regular,0.67,60153,Slightly Confident,
82451680,10,2023-03-25 17:18:08.795 UTC,0,0.5,1.0,M106.654 110.435C106.654 110.435 456.747 -47.396 455.943 109.688C455.14 266.773 480.039 180.538 509.491 206.445C538.944 232.351 640.551 315.87 536.435 408.902C432.319 501.934 497.921 377.873 434.079 412.144C370.237 446.416 301.408 358.91 350.369 338.856C399.329 318.802 437.909 223.124 371.659 219.106C305.409 215.087 269.628 141.91 209.53 203.144C149.431 264.378 261.263 257.502 202.883 302.974C144.502 348.446 107.222 445.868 82.924 381.81C58.625 317.752 7.304 243.941 40.423 216.839C73.541 189.738 0.911 105.648 106.654 110.435Z,Brass,Natural Minor,Quiet,Fast,Regular,0.33,36246,Slightly Unsure,
82451680,11,2023-03-25 17:18:45.043 UTC,30,1.0,1.0,M175.267 51.473C234.994 23.62 364.569 65.648 411.389 39.137C457.024 13.296 516.106 90.326 533.261 122.115C550.415 153.905 514.687 193.406 514.316 229.874C513.925 268.232 555.96 320.852 530.917 352.26C505.874 383.669 415.317 431.319 364.057 418.327C312.797 405.335 275.195 309.652 223.356 274.307C172.839 239.864 61.038 243.396 53.024 206.257C45.009 169.118 115.683 79.26 175.267 51.473Z,Plucked Strings,Major,Quiet,Slow,Irregular,0.33,50044,Slightly Confident,
82451680,12,2023-03-25 17:19:35.088 UTC,75,0.8,1.0,M503.224 25.171C483.513 4.698 367.731 137.707 367.731 137.707C367.731 137.707 245.971 95.354 162.804 66.425C145.273 60.326 125.872 63.113 110.766 73.9C95.66 84.686 86.726 102.132 86.804 120.694C87.285 231.814 90.634 419.906 107.688 433.517C132.003 452.922 290.718 291.048 290.718 291.048C338.103 305.473 389.428 350.258 441.496 383.293C457.567 393.473 477.915 394.063 494.549 384.831C511.182 375.599 521.446 358.02 521.309 338.996C520.496 228.043 517.067 39.548 503.224 25.171Z,Woodwind,Natural Minor,Loud,Fast,Irregular,0.33,96468,Slightly Confident,
82451680,13,2023-03-25 17:21:11.557 UTC,190,0.4810126582278481,0.9875,M158.908 133.606C259.852 101.318 362.932 102.752 467.857 133.289L467.693 198.587C438.868 202.607 421.009 215.022 423.583 243.077C428.838 263.31 440.442 272.345 455.865 274.648C406.076 295.26 380.338 320.198 380.88 349.862C332.727 384.998 291.914 379.858 255.555 350.266C253.487 301.947 283.823 273.664 342.639 262.991C299.114 233.299 248.974 237.263 194.5 263.277C188.963 255.356 189.947 247.012 218.835 236.864C195.306 213.56 172.09 217.291 149.072 238.209C120.776 196.421 132.269 163.354 158.908 133.606Z,Brass,Chromatic,Loud,Fast,Irregular,0.33,67397,Slightly Confident,
82451680,14,2023-03-25 17:22:18.954 UTC,45,1.0,1.0,M175.267 51.473L411.389 39.137L533.261 122.115L514.316 229.874L530.917 352.26L364.057 418.327L223.356 274.307L53.024 206.257L175.267 51.473Z,Bowed Strings,Natural Minor,Quiet,Moderate,Irregular,0.67,54886,Confident,
